,Full Title,Description,url,Main Image,Images,date,date_short,Latitude,Longitude,location,Sub-Category Name,Sub-Category Link
56,European Auto specialist mobil mechanic ??,"Post   Hey my name's Aaron I'm the mobile mechanic European auto specialist. What I can provide you is a service that gets your car fixed and fixed correctly at a price that you can afford. I usually charge a $100 an hour or I will quote you. I work for 60-70 people a month. I have references and very happy customers. I also have a lot of experience with all vehicles. What I can do in an hour It's pretty impressive. I insure my work and make sure everything is done correctly.  I pick up your parts and don't mark you up. I create a plan if needed for you and your vehical to be fixed efficiently. As the mechanic I have a lot of responsibility given to me. I do the best I can for anyone in any situation.  Diagnosis all makes and models Vehicles mile maintance(100k,150k, 200k) All Engine work Brakes Collision repair Vehicles inspections(multipoints) Second opinions All part replacement on all makes and models Custom stereo installs Tints All suspension components All cars modified and or can't see a dealer All customers welcome for advice and direction  I do this for the experience and because it gets people back on the road at a affordable price. I dont rip anyone off and I do the work correctly. I admit my mistakes and fix them out of my own pocket. Hire me if you need the best mobile mechanic around.  Pricing Brakes (pads & rotors) all 4 $200-250 front or rears $100 Diagnosing vehicals $100hr (30 minutes $50) Engine rebuilds $600-1500 Clutch & transmission swaps $600-1000 Tints $50 a window Spark plugs $100-200 Oil change $50 Valve covers $200-300 Starters $150-400 Alternators $150-400    I WORK ALL OVER NEW ENGLAND I PRODIVE ALL TOOLS I WORK IN YOUR DRIVER WAY OR WHATEVER SITUATION YOUR CARS IN I CAN TAKE JOBS SAME DAY OFTEN  I MAKE IT HAPPEN  TEXT ME YOUR NAME, LOCATION AND YEAR MAME MODEL OF YOUR VEHICAL WITH SOME DETAILS OF WHAT YOU NEED DONE  THANK FOR THE OPPURTUNITY   (978) 387-4345",https://boston.craigslist.org/gbs/aos/d/somerville-european-auto-specialist/7893046602.html,https://images.craigslist.org/00606_eqBwaceiZIE_0aT0ew_600x450.jpg,https://images.craigslist.org/00606_eqBwaceiZIE_0aT0ew_600x450.jpg,2025-11-03 02:36,11/3,42.3829,-71.1028,Boston and metro west,automotive,https://boston.craigslist.org/search/aos
57,Mobile mechanic,"Post   If you  have a spot I have the tools and knowledge I’ll come to you you can be working making money while your car is being worked on saves you the hassle of taking time off or traveling to have your car repaired or save yourself a tow I have ten yrs experience and can do anything I specialize in European vehicles, but all makes and models are welcome. I also can provide indoor service by appointment i can’t store cars it’s big enough for one car and is located right off interstate 93 methuen MA this is my lively hood I take it very serious I don’t cut corners I’m a registered llc I beat shops prices and am a hard working honest guy who wants a strong trusting relationship with my customers I allow you to buy your own parts wich is a huge saving also most shops don’t let you even bring your own parts and up charge them so please understand this is my career and I cannot afford to do things for free but can save you a good chunk and give you a professional service with the latest diagnostic tools and up to date software for more info you can call,text,or email if I don’t answer the call I will call you back shortly I may be under a car or might of just stepped away from my phone for a min hope to hear from you soon!!!",https://boston.craigslist.org/nwb/aos/d/haverhill-mobile-mechanic/7893018757.html,https://images.craigslist.org/00n0n_qfU2rJgOaT_0CI0t2_600x450.jpg,https://images.craigslist.org/00n0n_qfU2rJgOaT_0CI0t2_600x450.jpg,2025-11-03 00:03,11/3,42.8099,-71.102,Haverhill,automotive,https://boston.craigslist.org/search/aos
58,Auto/Motorcycle Transport Service,"Post   Transport service (enclosed) east coast preferred from northeast specialize in cars,motorcycles snowbird or one way,other goods considered all motorcycle rallys Sturgis,Daytona,Biketoberfest insured experienced professional transport owner operator not a broker call or text Arnie 7819832732",https://boston.craigslist.org/sob/aos/d/auto-motorcycle-transport-service/7892896339.html,https://images.craigslist.org/00O0O_fWd1gi9aG5n_0CI0hq_600x450.jpg,https://images.craigslist.org/00O0O_fWd1gi9aG5n_0CI0hq_600x450.jpg,2025-11-02 13:39,11/2,42.1167,-70.9543,Abington,automotive,https://boston.craigslist.org/search/aos
59,Essa Auto Repair Services,"Post   We have a 20% Discount on New brake Jobs and Tires At Essa Auto Repair, we're your one-stop shop for all your automotive needs. Our team of certified technicians provides reliable and efficient service, ensuring your vehicle runs smoothly and safely. We understand the importance of quality work and transparent pricing, which is why we offer a comprehensive range of services, including: Brakes pad & rotors, Tires, Oil Change, Air Conditioning, Engine/Motor, Transmission and more",https://boston.craigslist.org/nwb/aos/d/pepperell-essa-auto-repair-services/7892893415.html,https://images.craigslist.org/00T0T_2KkvhKMLMR6_0gw0oM_600x450.jpg,https://images.craigslist.org/00T0T_2KkvhKMLMR6_0gw0oM_600x450.jpg,2025-11-02 12:43,11/2,42.667366,-71.598757,Pepperell / Dunstable,automotive,https://boston.craigslist.org/search/aos
60,@@ JUNK CARS REMOVEL $$$ CASH  ON THE SPOT $$$ 508-292-3038.....,Post   ____CALL FOR QUOTE____                                                              *** WE CAN PAY ON THE SPOT *** --- FRIEND AND FAST SERVICE --- ---- ARROUND-BRAINTREE BROCKTON/ TAUNTON/ BRIDGEWATER/ EASTON/ STOUGHTON/NORWOOD/DEDHAN/ROXBURY/DORCHESTER....AND MANY MORE CITIES!!! ---- TAUNTON/ MIDDLEBORO/ HANOVER/ WEYMOUTH/ QUINCY/HULL/HANSON/ WHITMAN/ PEMBROKE/ KINGSTON/PLYMOUTH/ CAVER/ FRAMINGHAM/ WALPOLE/ CANTON/  ---- AND MANY MORE OTHER CITIES ...... ---- JUST CALL......                                                               ********508-292-3038**************,https://boston.craigslist.org/gbs/aos/d/junk-cars-removel-cash-on-the-spot/7892700144.html,,,2025-11-01 16:01,11/1,42.0794,-71.04,FAST AND FRIENDLY SERVICE >>,automotive,https://boston.craigslist.org/search/aos
61,Car Detailing On The Spot!,"Post   Auto washing and detailing on the spot!  -Carpet Shampoo- Deluxe Dash E Console- Seat Cleaning-Wax-Ceramic -Super Shine Datail- Scratch E Swirl Repair- I came to your place. I have different car washing and details prices. I wash everything by hand and using microfiber cloths to don’t damage and protect the coat of the car and I have the best products of the market. I do big trucks, cars, suv’s, Jeeps  , limousines,mini vans, cargo vans and motorcycles.Diferentes clases de lavado, shampoo para sillones, manchas, alfombra,  brill? , encerado, aros llantas. Puede llamarme. Feel free to call or message me; (857) 207-7611 You can follow at my Facebook Page @1RobertDetail or Robert Detail. Lights  restoration… Call me anytime. Instagram Robert Aguirre",https://boston.craigslist.org/gbs/aos/d/melrose-car-detailing-on-the-spot/7892699601.html,https://images.craigslist.org/00l0l_jdxmMOlsPJJz_0lM0t2_600x450.jpg,https://images.craigslist.org/00l0l_jdxmMOlsPJJz_0lM0t2_600x450.jpg,2025-11-01 15:57,11/1,42.457979,-71.069183,boston/cambridge/brookline,automotive,https://boston.craigslist.org/search/aos
62,Mobile auto body repair.  On site complete,Post   Complete automotive collision repair we come to you repair the damage on your vehicle. This includes dent repair most minor collision bumper conditioning Rust repair paint correction most of the work we do on site. Saves you about 40% of what the body shop would charge you. this is my business as side work outside of the body shop that I work in on the weekdays Send pictures I will give you an estimate,https://boston.craigslist.org/gbs/aos/d/boston-mobile-auto-body-repair-on-site/7892593729.html,https://images.craigslist.org/01111_gVy3tOtCiBo_0t20CI_600x450.jpg,https://images.craigslist.org/01111_gVy3tOtCiBo_0t20CI_600x450.jpg,2025-10-31 22:54,10/31,42.3576,-71.0684,Boston,automotive,https://boston.craigslist.org/search/aos
63,WELDING FRAME & ROT REPAIRES ON CARS & TRUCKS,"Post   REBUILING FRAME AND FLOOR BOARDS ON ROTTED CARS AND TRUCKS IS MY SPECIALTY, USING THE LATEST  MIG WELDERS  OR WHEN  NECESARY STICK WELDING. METAL FABRICATION AND REFINISH WORK IS ALSO ON THE MENU. HAVING YOUR OWN AFTERMARKET ROCKER PANELS OR PRE-FABRICATED PARTS IS A BIG HELP. SAVE TIME AND MONEY BY BRINGING THEM WITH YOU.  CALL NOW TO SET UP AN APPOINTMENT AND WE WILL DISCUSS YOUR REPAIR AND GET A PRICE OVER THE PHONE, IF POSSIBLE. A VISUAL PRICE IS MORE ACCURATE AND YOU WON'T  FIND ANYONE THAT WILL BEAT MY PRICES.  WELDING REPAIR ON EXHAUSTS DONE TOO. CALL ME, STEVE AT TELEPHONE NUMBER 617-319-3587. TWO LIFTS AND A WELL EQUIPED BP GAS STATION GARAGE WILL ALSO HELP WITH THE REPAIRS.",https://boston.craigslist.org/gbs/aos/d/accord-welding-frame-rot-repaires-on/7892534118.html,,,2025-10-31 19:25,10/31,42.174702,-70.885186,HINGHAM,automotive,https://boston.craigslist.org/search/aos
64,AUTO  BODY WORK AT 1/3 OF DEALERSHIP PRICES.,Post   My name is Steve and I have been doing body work for 30 years and my work is equal to or better than any body shop or car dealership.My colors always match and you can never you can never tell where the car was hit when I'm done. My prices are far below any body shops and I do the best I can for anyone that has had a fender bender and I get people back on the road for an affordable price.If I take job in the morning I can have it done that same day or the next afternoon very seldom do my jobs take over three days.I'll make it happen Call me Steve at 617-319-3587 Location of the garage is at 4 Whiting St.Hingham mass.,https://boston.craigslist.org/gbs/aos/d/accord-auto-body-work-at-3-of/7892532463.html,,,2025-10-31 19:19,10/31,42.174702,-70.885186,HINGHAM,automotive,https://boston.craigslist.org/search/aos
65,Junk and Unwanted Cars Removed (local company),"Post   Paying Cash for junk and unwanted vehicles,  Will pick up at your convenience, email text or call Dave 781-929-5323    Junk cars wanted junk cars removed junk yard scrap vehicles removed cash for clunkers cash for cars car removal",https://boston.craigslist.org/gbs/aos/d/waltham-junk-and-unwanted-cars-removed/7892465579.html,https://images.craigslist.org/00N0N_30yvg7u0Y6d_0CI0t2_600x450.jpg,https://images.craigslist.org/00N0N_30yvg7u0Y6d_0CI0t2_600x450.jpg,2025-10-31 15:01,10/31,42.3986,-71.2451,Boston/Suburbs,automotive,https://boston.craigslist.org/search/aos
66,Mobile mechanic,"Post    Hello, my name is Saul, I offer mobile mechanic services in your driveway at a reasonable price. I can do a list of the following:  Brakes, Oil changes, Suspension, Spark plugs, Tune ups, General maintenance and light repairs of your vehicle.   I charge $100 an hour or can quote you a price.   Diagnosing the vehicle $100 an hour or 30 mins $50  Text or call me with the year, make and model of your vehicle, along with any other details you can provide in the aid of the diagnostics. We can determine the problem and parts needed that you will need to pick up.  Thank you for your time.",https://boston.craigslist.org/sob/aos/d/north-pembroke-mobile-mechanic/7892317068.html,,,2025-10-30 21:22,10/30,42.0805,-70.7515,Pembroke,automotive,https://boston.craigslist.org/search/aos
67,Primary Auto Detailing,Post   Primary Auto Detailing & More check out our ig or website for our work!,https://boston.craigslist.org/sob/aos/d/brockton-primary-auto-detailing/7892227645.html,https://images.craigslist.org/00h0h_e17kswGmoFP_0CI0m7_600x450.jpg,https://images.craigslist.org/00h0h_e17kswGmoFP_0CI0m7_600x450.jpg,2025-10-30 15:58,10/30,42.0794,-71.04,Brockton Ma,automotive,https://boston.craigslist.org/search/aos
68,Mobile autobody repair,"Post   Same Day Dent Removal Mobile Service -  We Come To You Save up to 50% of body shop cost We Can Handle All Major Types of Dent Repairs  ??Dents ??Dings ??Scratches ??Scuff marks ?? Plasty dip ?? Rust ?? Holes ?? Chipped paint ?? Faded paint ?? Bumper damage ?? Fender and body damage ?? radiator support ?? paint touch up spot blending ?? fiberglass repair ?? bumper cracks ?? Clearcoat damage ?? Restore and refinishing  ?? parts replacement ?? grill ?? fender ?? headlights ?? bumper ?? Hoods ?? Doors  ?? paint ?? and so much more   We come to you and handle your autobody repair on the spot, so you don’t need to rent a car or get a ride anywhere.  We understand you have a busy schedule – Not everyone has the time to make an additional trip to a shop or to sit for a few hours to have it fixed. We offer our services for people who need their car fixed where ever they are. If you need to schedule a appointment message me on messenger and send pics and I will give you a price.  Through this service, I come to your home or office. Just pick a time, and we’ll arrive with all essential tools call 401-545-4816 for a free estimate",https://boston.craigslist.org/gbs/aos/d/cambridge-mobile-autobody-repair/7892078339.html,https://images.craigslist.org/01414_9KYH09LFFDI_0t20CI_600x450.jpg,https://images.craigslist.org/01414_9KYH09LFFDI_0t20CI_600x450.jpg,2025-10-29 21:28,10/29,42.3647,-71.1042,Cambridge,automotive,https://boston.craigslist.org/search/aos
69,Mobile Autobody Repair,"Post   Same Day Dent Removal Mobile Service - We Come To You Save up to 50% of body shop cost We Can Handle All Major Types of Dent Repairs  ??Dents ??Dings ??Scratches ??Scuff marks ?? Plasty dip ?? Rust ?? Holes ?? Chipped paint ?? Faded paint ?? Bumper damage ?? Fender and body damage ?? radiator support ?? paint touch up spot blending ?? fiberglass repair ?? bumper cracks ?? Clearcoat damage ?? Restore and refinishing ?? parts replacement ?? grill ?? fender ?? headlights ?? bumper ?? Hoods ?? Doors ?? paint ?? and so much more  We come to you and handle your autobody repair on the spot, so you don’t need to rent a car or get a ride anywhere.  We understand you have a busy schedule – Not everyone has the time to make an additional trip to a shop or to sit for a few hours to have it fixed. We offer our services for people who need their car fixed where ever they are. If you need to schedule a appointment message me on messenger and send pics and I will give you a price.  Through this service, I come to your home or office. Just pick a time, and we’ll arrive with all essential tools call 401-545-4816 for a free estimate",https://boston.craigslist.org/sob/aos/d/braintree-mobile-autobody-repair/7892077076.html,https://images.craigslist.org/00a0a_8WGtA17Og4U_0pQ0CI_600x450.jpg,https://images.craigslist.org/00a0a_8WGtA17Og4U_0pQ0CI_600x450.jpg,2025-10-29 21:23,10/29,42.2093,-70.9963,Braintree,automotive,https://boston.craigslist.org/search/aos
70,JUNK CAR REMOVAL/ JUNK CAR BUYER/ CASH FOR JUNK CARS 781-408-1384,"Post   Buying all Junk Cars For CASH!!!  If you have a junk or unwanted vehicle and want Top Dollar, please call us today for a fast quote!  Call or Text 781-408-1384  •Same day pickup •Cash paid on the spot  •Tow/Removal included in the quote  •No title No problem (Bill of sale & ID) •No keys No problem  •Fast friendly service   We Buy All Vehicles   •Trucks •Vans •Cars •Broken  •Crashed •Crushed •Unwanted •Totaled  •Not running   We also pay more for late model vehicles 2013+ best prices guaranteed!!  Call us today!  7??8??1??4??0??8??1??3??8??4??      Cash Car buyer, junk car pickup, car buyer, vehicle purchaser, Junk car, Junk car removal, junk car pick up, scrap vehicle, rust, old, cash for junk, old car, cash for scrap, yard clean up, clunker, scrap, car removal, salvage, parts, parting out, hybrid, foreign, domestic. Trucks, automobile, automobiles, towing , flatbed, wrecker, tow, junk car pickup, mini vans, crashed cars, Chevrolet, jeep, Mitsubishi, f150, f250, f350, Silverado, Sierra, e150, e250, e350, Prius,expedition,navigator, car, removal, vehicle removal, donation, donate my car, donate my vehicle, junk cars, junk pick up, cash for cars, cash for junk cars, cash for junk car,",https://boston.craigslist.org/sob/aos/d/norton-junk-car-removal-junk-car-buyer/7891974080.html,https://images.craigslist.org/01212_lpwFHwbazWZ_0js0ji_600x450.jpg,https://images.craigslist.org/01212_lpwFHwbazWZ_0js0ji_600x450.jpg,2025-10-29 14:06,10/29,41.970818,-71.129951,WE COME TO YOU,automotive,https://boston.craigslist.org/search/aos
